anger	death	family	home	humans	negative_affect	positive_affect	religion	sexual	swear	time	season	episode
0	0	0	0	0	0	0	0	0	0	7	1	10
0	1	1	0	2	0	3	0	0	0	8	1	10
0	1	3	1	1	2	2	0	2	0	9	1	10
1	1	3	0	1	3	14	3	1	0	10	1	10
0	0	3	0	1	1	5	1	2	0	11	1	10
0	1	5	1	0	0	8	0	2	0	12	1	10
0	0	4	0	1	0	5	0	2	0	13	1	10
0	0	2	0	3	0	4	0	0	0	14	1	10
0	0	7	0	0	0	3	0	1	0	15	1	10
0	3	2	0	0	0	2	0	3	0	16	1	10
0	0	14	0	0	0	1	0	0	0	17	1	10
0	1	0	1	2	0	4	0	2	0	18	1	10
1	3	3	0	2	0	8	1	5	1	19	1	10
1	1	1	0	2	1	5	0	3	0	20	1	10
1	1	3	1	0	1	3	0	0	0	21	1	10
0	0	6	0	3	1	14	1	4	0	22	1	10
0	2	2	0	0	0	5	0	0	0	23	1	10
3	1	5	0	0	2	5	0	1	0	24	1	10
0	0	4	0	1	0	1	0	1	0	25	1	10
0	1	2	0	4	0	4	0	1	0	26	1	10
1	1	4	0	3	1	8	0	3	0	27	1	10
1	1	1	0	0	1	4	0	1	0	28	1	10
0	0	1	0	1	0	4	0	0	0	29	1	10
0	2	3	0	5	0	15	0	4	0	30	1	10
0	0	3	0	0	0	9	0	0	0	31	1	10
0	0	4	0	0	0	5	0	1	0	32	1	10
0	1	4	0	4	0	14	0	2	1	33	1	10
0	2	2	0	0	0	3	0	1	0	34	1	10
1	1	3	0	1	0	6	1	1	1	35	1	10
0	0	0	0	0	0	0	0	0	0	36	1	10
0	1	0	0	0	0	1	0	0	0	37	1	10
0	0	4	0	0	0	0	0	0	0	38	1	10
2	6	7	0	5	3	5	0	3	0	39	1	10
0	1	11	0	3	0	5	0	1	0	40	1	10
0	0	3	0	0	0	6	0	0	0	41	1	10
0	1	2	0	3	0	3	1	4	0	42	1	10
0	1	4	0	6	0	12	0	2	0	43	1	10
0	0	8	0	4	0	6	0	1	0	44	1	10
0	2	4	0	5	0	5	0	0	0	45	1	10
0	2	2	0	5	0	17	0	1	0	46	1	10
0	0	5	0	1	2	6	2	2	0	47	1	10
0	0	4	0	2	0	6	0	1	0	48	1	10
1	2	3	0	0	1	5	0	7	0	49	1	10
2	3	2	0	2	1	6	0	2	0	50	1	10
1	3	2	0	3	1	1	0	1	0	51	1	10
0	2	1	0	1	0	6	0	0	0	52	1	10
0	0	2	0	0	0	5	0	0	0	53	1	10
0	2	1	0	1	0	2	0	4	0	54	1	10
0	2	0	0	0	0	0	0	0	0	55	1	10
0	0	0	0	0	0	0	0	0	0	56	1	10
0	0	0	0	0	0	5	0	0	0	0	2	1
0	0	1	0	0	0	8	0	6	0	1	2	1
0	0	3	0	3	0	11	0	2	1	2	2	1
0	0	1	0	2	0	8	1	1	0	3	2	1
0	2	7	0	2	1	12	0	3	0	4	2	1
0	0	2	0	0	0	8	0	2	1	5	2	1
2	2	3	0	2	2	11	0	3	1	6	2	1
1	0	6	0	1	0	7	0	0	0	7	2	1
5	2	7	1	2	3	9	1	3	0	8	2	1
0	1	4	0	3	0	8	0	4	0	9	2	1
0	4	5	0	3	0	5	0	4	0	10	2	1
2	2	7	0	2	2	4	0	3	0	11	2	1
0	1	3	0	0	0	1	0	1	0	12	2	1
0	0	4	0	2	0	4	0	2	0	13	2	1
0	3	2	0	3	0	2	0	0	0	14	2	1
0	0	3	0	0	0	4	0	0	0	15	2	1
0	1	1	0	0	0	1	0	1	0	16	2	1
0	0	1	0	1	0	4	0	1	0	17	2	1
1	5	1	0	0	1	7	0	2	0	18	2	1
0	0	0	0	0	0	0	0	0	0	19	2	1
0	0	0	0	2	2	7	2	1	1	20	2	1
0	2	5	0	1	0	16	0	0	0	21	2	1
0	1	2	0	1	0	10	0	2	1	22	2	1
0	1	7	0	3	0	8	1	1	0	23	2	1
1	0	4	0	2	2	8	1	2	0	24	2	1
1	4	6	1	3	2	7	0	2	0	25	2	1
2	1	1	0	1	1	0	0	5	0	26	2	1
0	2	0	0	0	0	3	0	0	0	27	2	1
0	1	0	0	1	0	2	0	1	0	28	2	1
2	2	0	0	0	2	3	0	0	0	29	2	1
1	1	4	0	1	1	2	0	0	0	30	2	1
0	0	3	0	0	1	10	1	7	0	31	2	1
1	2	10	0	6	0	7	0	5	0	32	2	1
1	1	11	0	4	1	10	0	3	0	33	2	1
0	3	1	0	0	0	4	0	2	0	34	2	1
0	0	1	0	1	0	0	0	0	0	35	2	1
0	0	5	0	6	0	6	0	3	0	36	2	1
0	0	5	0	4	0	5	0	0	0	37	2	1
1	0	6	0	0	2	7	1	2	0	38	2	1
0	4	0	0	0	0	3	0	4	0	39	2	1
1	1	2	0	0	0	7	0	5	1	40	2	1
0	0	3	0	2	0	7	0	0	0	41	2	1
2	1	8	3	6	2	12	1	8	0	42	2	1
4	2	4	2	2	4	5	0	2	0	43	2	1
0	1	2	1	1	2	1	1	1	0	44	2	1
1	2	9	1	2	1	7	0	4	0	45	2	1
0	1	2	0	0	0	6	0	0	0	46	2	1
2	0	5	0	4	0	8	0	6	0	47	2	1
1	1	5	0	2	1	9	0	3	0	48	2	1
1	2	2	2	2	2	5	1	2	0	49	2	1
0	1	0	1	1	0	1	0	1	0	50	2	1
0	2	3	2	1	0	6	0	0	0	51	2	1
1	1	6	0	3	1	3	0	0	2	52	2	1
1	0	4	0	4	0	6	0	2	1	53	2	1
0	0	3	0	3	0	6	0	5	1	54	2	1
0	1	2	1	2	0	2	0	0	0	55	2	1
0	0	3	0	1	0	2	0	2	0	56	2	1
0	0	1	2	0	0	2	0	2	0	57	2	1
1	0	1	0	1	1	0	0	0	0	58	2	1
1	2	6	0	4	3	10	1	1	0	0	2	2
1	0	7	0	4	1	5	1	6	0	1	2	2
0	0	0	0	0	0	1	0	0	0	2	2	2
0	0	0	0	0	0	0	0	0	0	3	2	2
0	0	4	0	5	0	6	0	2	0	4	2	2
1	1	4	0	4	1	10	0	7	2	5	2	2
1	1	5	1	2	1	6	0	3	0	6	2	2
0	2	3	1	1	0	10	0	4	1	7	2	2
1	1	2	1	2	1	1	0	1	0	8	2	2
1	1	6	0	2	2	6	0	5	0	9	2	2
1	2	5	0	1	1	6	0	3	0	10	2	2
0	1	4	1	0	1	6	1	2	0	11	2	2
0	0	6	0	1	2	12	1	1	0	12	2	2
2	4	8	1	8	3	12	1	2	1	13	2	2
1	4	7	1	3	3	10	0	4	0	14	2	2
0	0	3	0	2	0	1	0	2	0	15	2	2
1	0	1	0	0	0	2	1	4	1	16	2	2
2	0	3	0	3	2	10	0	2	0	17	2	2
1	0	1	0	2	1	6	0	2	0	18	2	2
0	0	0	0	0	0	1	0	0	0	19	2	2
0	2	0	0	0	0	0	0	0	0	20	2	2
0	0	1	0	1	0	7	0	1	0	21	2	2
0	0	5	0	3	2	12	1	6	0	22	2	2
0	0	5	0	3	0	7	0	4	0	23	2	2
0	1	4	0	2	0	3	0	0	0	24	2	2
0	1	0	0	0	1	3	1	0	0	25	2	2
0	0	1	0	3	0	9	0	4	0	26	2	2
1	0	6	0	2	1	9	0	2	0	27	2	2
0	0	2	0	5	1	7	0	2	0	28	2	2
0	2	2	0	2	0	13	0	1	0	29	2	2
1	2	8	0	4	2	12	1	4	0	30	2	2
3	4	5	2	3	3	7	0	3	0	31	2	2
1	0	4	0	6	1	7	1	2	0	32	2	2
1	0	4	0	4	1	1	0	3	0	33	2	2
0	0	4	1	3	0	4	0	2	0	34	2	2
0	2	2	0	0	1	10	0	9	1	35	2	2
0	4	6	0	2	0	6	0	4	0	36	2	2
0	0	1	1	3	0	6	0	4	1	37	2	2
0	0	3	0	6	1	6	1	3	1	38	2	2
0	0	2	0	1	0	3	0	1	0	39	2	2
0	0	3	0	2	0	9	1	2	0	40	2	2
0	2	7	0	2	0	10	0	1	0	41	2	2
0	1	3	0	2	0	8	0	3	0	42	2	2
2	1	5	0	1	2	8	0	1	0	43	2	2
1	1	8	0	1	0	2	0	1	0	44	2	2
0	1	9	1	5	0	4	0	5	1	45	2	2
0	2	5	0	4	0	8	0	4	0	46	2	2
1	1	11	0	4	2	11	0	3	0	47	2	2
0	2	4	0	3	2	10	4	2	0	48	2	2
5	4	5	0	2	1	10	0	6	4	49	2	2
0	2	7	0	1	0	5	0	4	0	50	2	2
1	5	6	2	3	0	13	1	5	0	51	2	2
1	1	4	1	2	2	10	1	3	0	52	2	2
1	0	3	1	0	2	12	0	1	0	53	2	2
0	0	4	0	0	0	5	0	1	0	54	2	2
0	0	1	0	2	0	5	2	8	0	55	2	2
1	1	2	0	1	1	3	0	0	0	56	2	2
1	1	4	0	4	1	5	0	2	0	57	2	2
0	0	3	0	1	0	2	0	0	0	58	2	2
0	0	1	0	0	0	0	0	0	0	59	2	2
1	3	5	0	6	1	11	0	1	0	0	2	3
0	3	8	0	6	0	4	0	3	0	1	2	3
0	0	0	0	0	0	0	0	1	0	2	2	3
0	0	0	0	0	0	0	0	0	0	3	2	3
0	1	3	0	3	1	4	1	1	0	4	2	3
1	2	2	0	5	1	6	0	1	0	5	2	3
1	0	0	0	1	1	3	0	1	0	6	2	3
0	0	2	0	0	0	3	0	1	0	7	2	3
0	2	1	0	0	0	2	0	2	0	8	2	3
1	2	4	0	0	1	2	0	4	0	9	2	3
2	2	4	0	0	2	10	0	2	0	10	2	3
0	1	2	1	3	0	4	0	2	0	11	2	3
0	0	0	1	0	0	0	0	0	0	12	2	3
1	0	0	0	1	0	1	0	0	0	13	2	3
1	0	4	0	1	0	7	0	2	0	14	2	3
0	0	7	0	4	0	7	0	3	0	15	2	3
3	3	6	0	3	3	5	0	2	0	16	2	3
0	2	2	0	5	0	12	0	1	0	17	2	3
2	2	1	0	2	0	1	0	0	0	18	2	3
2	0	3	0	2	2	3	0	3	0	19	2	3
0	1	1	0	1	0	6	0	4	0	20	2	3
4	3	2	0	2	3	7	0	1	0	21	2	3
1	0	1	1	2	1	4	0	1	0	22	2	3
0	0	5	3	1	0	6	0	4	0	23	2	3
0	2	1	0	4	0	7	0	4	1	24	2	3
1	1	3	0	0	2	3	1	0	0	25	2	3
0	1	2	0	0	0	4	0	1	0	26	2	3
0	0	2	2	1	0	10	0	3	0	27	2	3
0	1	2	2	5	0	6	0	3	0	28	2	3
0	1	1	0	1	0	8	0	1	0	29	2	3
0	0	5	0	0	0	4	0	3	0	30	2	3
1	1	2	0	1	1	7	0	2	0	31	2	3
2	1	7	0	3	2	10	1	4	2	32	2	3
0	1	4	1	0	1	4	1	0	0	33	2	3
1	1	2	0	0	1	4	0	0	0	34	2	3
0	0	3	0	0	0	4	0	2	1	35	2	3
1	1	1	0	0	1	9	0	4	0	36	2	3
0	0	0	0	1	0	2	0	1	0	37	2	3
1	0	2	0	0	1	4	0	0	0	38	2	3
1	0	2	0	0	0	5	0	4	0	39	2	3
2	1	6	0	1	2	5	0	2	0	40	2	3
0	0	0	0	0	0	1	0	0	0	41	2	3
0	1	0	0	0	0	0	0	1	0	42	2	3
2	5	6	0	1	2	4	0	1	0	43	2	3
1	0	6	0	0	0	11	0	2	0	44	2	3
1	2	4	0	2	0	10	0	3	0	45	2	3
2	1	7	1	1	3	6	1	3	0	46	2	3
0	1	3	0	1	0	6	0	1	0	47	2	3
1	2	6	1	4	1	8	0	7	0	48	2	3
0	0	2	0	2	0	3	0	0	0	49	2	3
0	0	1	0	1	0	2	0	4	0	50	2	3
1	0	3	0	1	2	3	0	3	0	51	2	3
0	2	5	1	1	0	6	0	0	0	52	2	3
0	3	2	1	1	0	5	0	2	0	53	2	3
1	0	1	0	1	2	2	1	4	1	54	2	3
0	0	6	0	2	0	4	0	2	1	55	2	3
1	0	0	0	4	0	2	0	0	0	56	2	3
0	0	2	0	1	0	7	0	0	0	57	2	3
0	0	0	0	1	0	1	0	0	0	58	2	3
0	0	2	0	0	0	4	0	1	0	59	2	3
0	0	0	0	0	0	0	0	0	0	60	2	3
0	0	1	0	1	0	7	0	2	0	0	2	4
0	2	0	0	0	0	5	0	4	0	1	2	4
0	0	2	0	1	1	0	0	2	0	2	2	4
1	3	7	1	2	0	4	0	1	0	3	2	4
0	1	4	0	3	1	5	0	2	0	4	2	4
0	0	2	2	0	1	5	0	2	0	5	2	4
1	3	5	1	4	1	13	0	3	0	6	2	4
3	1	5	1	1	3	12	1	1	0	7	2	4
0	2	5	0	3	0	4	0	1	0	8	2	4
0	1	5	1	3	0	13	0	2	0	9	2	4
1	0	7	0	0	1	7	0	0	0	10	2	4
1	0	4	0	3	1	6	0	1	0	11	2	4
0	0	2	0	0	0	10	0	1	1	12	2	4
0	0	1	0	1	0	1	0	1	0	13	2	4
0	0	0	0	0	0	2	0	0	0	14	2	4
0	0	2	0	0	0	5	0	1	0	15	2	4
0	0	0	0	0	0	5	1	2	0	16	2	4
0	1	6	0	3	0	9	0	4	0	17	2	4
0	1	6	1	1	1	7	0	1	0	18	2	4
1	1	5	0	2	1	6	0	0	0	19	2	4
1	1	13	0	1	3	6	0	4	0	20	2	4
0	1	0	0	0	0	1	0	0	0	21	2	4
0	0	0	2	0	0	2	0	0	0	22	2	4
0	2	1	0	0	0	4	0	0	0	23	2	4
0	1	2	0	0	0	1	0	0	0	24	2	4
0	0	6	0	2	0	1	0	6	0	25	2	4
0	0	0	0	3	2	7	1	1	0	26	2	4
0	0	3	0	1	0	3	0	1	0	27	2	4
0	3	5	0	0	0	8	0	0	0	28	2	4
0	0	3	1	1	0	1	0	2	0	29	2	4
0	0	0	0	0	0	3	0	1	0	30	2	4
0	0	0	0	1	0	0	0	0	0	31	2	4
0	3	3	0	0	0	0	0	6	0	32	2	4
0	1	2	0	0	0	3	0	3	0	33	2	4
1	0	1	0	1	1	6	1	5	0	34	2	4
1	2	5	1	3	1	8	0	2	0	35	2	4
0	0	7	4	4	0	4	0	5	0	36	2	4
0	0	5	0	1	1	6	1	5	0	37	2	4
0	0	0	0	0	0	2	0	4	0	38	2	4
0	0	1	0	0	0	6	0	1	0	39	2	4
0	3	4	0	2	0	7	0	2	0	40	2	4
1	1	0	0	0	0	8	0	0	0	41	2	4
0	1	3	0	3	0	8	0	3	0	42	2	4
0	0	3	0	0	0	1	0	2	0	43	2	4
0	0	0	0	1	0	0	0	0	0	44	2	4
0	1	1	0	0	0	2	0	1	0	45	2	4
0	1	4	1	2	1	6	0	0	0	46	2	4
0	0	5	0	5	2	5	1	0	0	47	2	4
1	1	6	0	2	1	13	0	3	0	48	2	4
1	1	3	2	2	1	12	0	4	0	49	2	4
2	2	5	0	2	0	10	2	5	1	50	2	4
0	1	3	0	2	2	5	1	2	0	51	2	4
0	0	2	1	1	1	11	1	1	0	52	2	4
0	6	4	0	2	1	8	1	1	0	53	2	4
1	1	1	0	1	1	6	0	3	0	54	2	4
0	3	3	0	3	2	4	0	0	0	55	2	4
0	1	1	0	3	0	6	0	1	0	56	2	4
0	2	2	0	1	0	4	0	2	2	57	2	4
0	0	0	0	0	0	0	0	2	0	58	2	4
0	0	5	0	1	0	2	0	1	0	0	2	5
0	1	6	0	1	1	7	0	1	0	1	2	5
2	2	0	0	0	2	1	0	1	0	2	2	5
0	1	1	0	0	0	3	0	0	0	3	2	5
2	0	4	2	3	2	2	0	2	0	4	2	5
1	2	4	0	1	0	12	0	2	0	5	2	5
0	0	3	0	1	0	3	0	0	0	6	2	5
0	0	2	1	1	0	8	0	7	0	7	2	5
0	0	10	0	3	0	8	0	1	0	8	2	5
2	0	7	0	0	2	8	1	2	1	9	2	5
0	0	3	0	1	0	5	1	3	0	10	2	5
2	1	7	0	3	2	18	0	3	0	11	2	5
0	0	5	0	2	0	6	0	2	0	12	2	5
1	0	3	0	2	1	7	0	5	0	13	2	5
0	1	3	1	1	0	9	0	3	0	14	2	5
0	1	6	0	1	3	6	0	3	1	15	2	5
0	0	2	0	3	0	0	0	2	0	16	2	5
1	0	1	0	2	1	4	1	3	0	17	2	5
0	1	3	0	1	0	9	0	4	0	18	2	5
0	0	0	0	4	0	12	0	4	0	19	2	5
2	4	3	1	4	2	14	0	3	0	20	2	5
0	0	0	0	0	1	6	1	3	0	21	2	5
0	1	3	3	2	0	4	0	3	0	22	2	5
0	0	0	0	1	0	1	0	0	0	23	2	5
1	1	2	0	7	2	0	0	0	0	24	2	5
0	2	5	0	3	0	7	0	3	0	25	2	5
0	0	4	0	4	0	3	0	3	0	26	2	5
0	0	3	0	1	0	12	0	4	1	27	2	5
1	3	3	0	4	1	4	0	3	0	28	2	5
0	1	0	0	0	0	5	0	3	0	29	2	5
0	2	2	0	1	0	4	0	3	1	30	2	5
0	3	7	0	8	1	4	1	3	0	31	2	5
1	1	5	0	2	2	2	1	0	0	32	2	5
0	0	4	1	0	0	4	0	0	0	33	2	5
1	0	3	0	3	1	5	0	1	0	34	2	5
0	0	0	0	2	0	6	0	2	0	35	2	5
0	0	8	0	2	1	5	0	2	0	36	2	5
1	2	4	0	4	2	9	0	1	0	37	2	5
1	4	5	0	0	1	4	0	5	0	38	2	5
1	0	2	0	0	1	9	0	1	0	39	2	5
0	2	4	1	2	1	7	1	2	1	40	2	5
0	2	0	0	1	0	8	0	1	0	41	2	5
0	0	3	0	3	0	7	0	3	0	42	2	5
0	2	3	2	1	0	8	0	3	0	43	2	5
0	4	4	2	6	0	8	0	5	0	44	2	5
1	3	1	0	1	1	6	0	3	0	45	2	5
0	2	0	1	2	0	4	0	0	0	46	2	5
0	0	3	0	2	0	9	0	2	0	47	2	5
0	0	4	0	2	0	8	0	1	0	48	2	5
2	2	5	0	6	1	8	0	4	1	49	2	5
1	1	5	0	4	1	10	0	4	0	50	2	5
0	0	4	1	0	0	10	0	4	0	51	2	5
2	0	5	2	0	2	8	0	4	0	52	2	5
1	3	8	0	2	1	5	0	4	0	53	2	5
1	4	0	0	2	0	14	0	4	1	54	2	5
1	0	3	1	1	1	12	0	4	0	55	2	5
1	2	0	0	0	1	3	0	2	0	56	2	5
0	0	1	0	0	0	1	0	1	0	57	2	5
0	1	0	0	0	0	0	0	0	0	58	2	5
0	1	0	1	2	0	7	0	2	0	0	2	6
1	2	0	0	0	0	8	0	1	0	1	2	6
0	2	4	0	3	0	9	0	2	0	2	2	6
0	1	2	1	0	0	7	0	4	0	3	2	6
0	1	2	0	0	0	6	0	3	0	4	2	6
2	7	7	1	3	2	7	0	4	0	5	2	6
0	3	3	0	2	0	6	0	0	0	6	2	6
1	3	4	1	3	3	4	0	3	1	7	2	6
0	0	0	2	0	0	0	0	2	0	8	2	6
0	1	3	1	2	1	7	0	6	1	9	2	6
2	5	1	0	1	2	7	0	1	0	10	2	6
2	1	2	0	3	1	3	0	2	1	11	2	6
0	1	6	0	4	0	8	0	5	0	12	2	6
0	0	2	2	1	0	2	0	1	0	13	2	6
0	1	4	0	4	1	9	0	2	0	14	2	6
0	2	8	0	1	0	7	0	4	0	15	2	6
0	1	3	2	3	0	9	0	2	0	16	2	6
0	0	0	0	1	0	0	0	0	0	17	2	6
0	2	3	0	2	0	6	0	4	0	18	2	6
0	0	6	0	2	0	8	0	6	1	19	2	6
0	1	6	0	4	0	1	0	0	0	20	2	6
0	0	0	0	0	0	5	0	0	0	21	2	6
0	0	0	0	0	0	0	0	0	0	22	2	6
0	0	0	0	0	0	0	0	0	0	23	2	6
1	1	5	0	0	3	9	0	4	0	24	2	6
0	0	4	0	1	0	2	0	0	0	25	2	6
0	1	4	0	1	1	10	1	5	0	26	2	6
1	0	2	0	0	0	1	0	0	0	27	2	6
1	1	4	0	0	2	3	0	2	2	28	2	6
2	2	5	0	4	1	2	0	2	1	29	2	6
0	0	0	0	1	0	0	0	2	0	30	2	6
1	0	9	0	5	0	9	0	2	1	31	2	6
0	1	1	0	4	2	19	1	7	0	32	2	6
1	1	7	0	1	0	9	0	1	0	33	2	6
2	1	8	0	2	2	9	0	1	0	34	2	6
1	0	8	2	3	2	7	1	3	0	35	2	6
0	2	3	0	1	1	1	1	4	2	36	2	6
1	1	4	0	0	0	5	0	2	0	37	2	6
0	0	2	0	2	0	4	0	3	0	38	2	6
0	2	3	0	4	0	1	0	2	0	39	2	6
0	0	0	0	0	0	5	0	0	0	40	2	6
0	0	5	0	5	0	8	0	1	0	41	2	6
0	0	2	0	4	0	4	0	2	0	42	2	6
0	0	2	1	2	0	3	0	5	0	43	2	6
0	0	5	0	5	0	3	0	1	0	44	2	6
0	1	1	0	1	0	9	1	1	0	45	2	6
1	2	1	0	0	2	3	0	0	0	46	2	6
0	0	1	0	0	0	1	0	0	0	47	2	6
0	0	0	0	0	0	4	0	0	0	48	2	6
1	4	4	0	4	1	7	0	7	1	49	2	6
2	2	4	0	2	2	7	0	3	0	50	2	6
0	0	0	0	0	0	8	0	1	0	51	2	6
2	0	1	0	1	0	14	0	3	0	52	2	6
1	2	2	0	1	0	7	0	2	0	53	2	6
1	1	1	0	0	1	2	0	0	0	54	2	6
0	2	4	0	3	2	6	2	1	0	55	2	6
1	0	3	0	2	0	4	0	1	0	56	2	6
0	0	0	0	0	0	0	0	0	0	57	2	6
0	1	1	0	1	0	4	0	2	0	0	2	7
1	0	2	0	1	0	1	0	3	1	1	2	7
0	4	3	1	4	1	12	1	4	0	2	2	7
1	5	1	0	1	1	11	1	8	0	3	2	7
0	1	3	0	2	0	4	0	4	1	4	2	7
0	0	1	0	4	0	2	0	2	0	5	2	7
0	0	8	0	6	0	14	0	0	0	6	2	7
0	1	3	0	7	0	4	0	5	0	7	2	7
0	1	2	0	2	1	6	1	4	2	8	2	7
0	1	2	0	1	0	10	0	4	0	9	2	7
3	3	2	0	0	6	5	0	1	0	10	2	7
0	0	3	0	3	0	12	0	3	1	11	2	7
1	5	3	1	4	1	10	0	1	0	12	2	7
0	0	7	1	4	1	9	0	0	0	13	2	7
0	1	4	0	4	0	3	0	2	0	14	2	7
3	0	4	0	2	1	14	0	2	0	15	2	7
0	0	2	0	2	0	14	0	2	0	16	2	7
0	1	10	0	6	0	5	0	5	1	17	2	7
0	1	1	0	3	0	1	0	5	0	18	2	7
0	0	5	1	2	0	9	0	2	0	19	2	7
1	0	2	0	6	1	10	0	0	0	20	2	7
1	1	2	0	1	1	6	1	5	2	21	2	7
0	0	4	0	6	1	8	0	4	0	22	2	7
0	0	2	1	2	0	6	0	2	0	23	2	7
0	6	0	0	0	0	2	0	2	0	24	2	7
0	2	3	0	1	0	9	0	11	0	25	2	7
0	0	0	1	0	1	4	0	4	0	26	2	7
1	1	3	0	0	3	8	0	2	0	27	2	7
2	3	1	0	0	4	5	2	1	0	28	2	7
0	0	0	0	0	0	4	0	1	0	29	2	7
0	0	0	0	1	0	2	0	0	0	30	2	7
0	0	4	0	2	0	3	0	2	0	31	2	7
0	2	4	0	2	0	9	0	3	0	32	2	7
0	0	5	1	2	0	12	0	5	0	33	2	7
0	0	3	0	1	0	8	0	7	0	34	2	7
0	0	2	0	1	0	8	1	1	0	35	2	7
0	0	2	2	1	2	4	2	6	3	36	2	7
0	1	2	3	1	0	9	0	3	1	37	2	7
0	1	6	0	0	0	10	0	3	0	38	2	7
0	1	1	0	0	0	8	0	4	0	39	2	7
1	2	8	0	2	1	6	0	3	0	40	2	7
0	1	0	0	0	0	2	0	0	0	41	2	7
0	0	5	0	1	1	4	0	2	0	42	2	7
0	1	1	1	1	0	1	0	3	0	43	2	7
1	1	5	0	3	2	7	0	3	0	44	2	7
0	0	5	1	2	0	7	0	5	0	45	2	7
0	1	3	0	5	0	1	0	3	0	46	2	7
1	2	4	0	1	0	2	0	2	1	47	2	7
0	2	13	0	2	0	7	0	3	0	48	2	7
0	0	8	1	5	2	10	2	4	0	49	2	7
1	4	3	0	2	2	15	0	2	0	50	2	7
0	0	0	0	1	0	9	0	1	0	51	2	7
2	3	4	0	3	3	7	2	0	0	52	2	7
0	2	5	0	1	0	3	0	1	0	53	2	7
0	1	2	0	3	0	5	0	0	0	54	2	7
0	0	13	0	1	0	8	0	2	1	55	2	7
2	3	3	1	4	0	11	0	8	0	56	2	7
1	0	3	0	1	0	11	0	3	1	57	2	7
0	0	0	0	0	0	0	0	0	0	58	2	7
0	0	1	0	1	0	0	0	0	0	0	2	8
5	3	10	2	4	5	14	0	5	0	1	2	8
2	3	2	1	3	2	9	0	5	0	2	2	8
0	3	2	1	1	0	6	0	3	0	3	2	8
0	2	0	0	0	0	4	0	0	0	4	2	8
0	1	6	0	7	0	7	1	1	0	5	2	8
0	1	1	0	0	0	3	0	0	0	6	2	8
0	0	3	0	3	0	7	0	3	0	7	2	8
0	1	3	1	4	0	10	0	3	0	8	2	8
1	1	2	2	3	2	8	1	8	0	9	2	8
0	0	9	0	3	2	5	0	0	0	10	2	8
0	2	6	0	3	0	3	0	2	0	11	2	8
0	0	5	1	4	0	5	0	2	1	12	2	8
1	0	4	1	4	0	19	0	4	0	13	2	8
1	0	8	0	2	1	3	0	2	0	14	2	8
0	1	7	0	2	2	5	0	3	2	15	2	8
0	2	8	0	5	0	5	0	2	1	16	2	8
1	0	4	0	3	0	6	0	3	1	17	2	8
0	1	4	0	4	0	4	0	6	0	18	2	8
0	0	0	0	0	0	7	0	3	0	19	2	8
0	0	6	0	1	0	10	0	1	0	20	2	8
0	1	6	0	3	0	5	0	2	0	21	2	8
1	4	4	0	2	1	9	1	1	0	22	2	8
0	1	3	1	4	0	12	0	0	0	23	2	8
1	3	4	0	2	0	10	0	1	0	24	2	8
2	0	2	0	1	1	4	1	0	1	25	2	8
0	1	5	0	2	0	3	0	2	2	26	2	8
0	5	5	0	4	0	1	0	3	0	27	2	8
1	1	5	0	7	0	8	0	1	0	28	2	8
1	4	3	0	5	1	4	0	0	0	29	2	8
0	1	4	0	2	2	8	0	1	1	30	2	8
1	1	3	0	1	0	12	0	6	3	31	2	8
1	1	4	0	0	1	7	0	5	0	32	2	8
0	2	4	0	2	0	7	0	5	0	33	2	8
0	0	0	0	0	0	1	0	0	0	34	2	8
0	0	1	0	0	1	4	0	0	0	35	2	8
1	0	1	0	1	0	6	0	1	0	36	2	8
0	2	4	1	1	0	5	2	3	0	37	2	8
1	1	8	1	3	2	7	0	4	0	38	2	8
0	1	7	0	2	0	13	0	2	0	39	2	8
0	0	4	0	1	0	3	0	4	0	40	2	8
0	2	0	0	0	1	1	0	1	0	41	2	8
0	0	7	0	5	1	7	1	2	0	42	2	8
0	1	3	0	2	0	3	0	0	0	43	2	8
0	0	0	0	0	0	1	0	1	0	44	2	8
1	1	1	0	0	1	10	0	5	0	45	2	8
0	0	1	0	0	0	1	0	2	0	46	2	8
4	0	9	1	3	2	10	0	1	0	47	2	8
3	2	4	0	3	2	9	0	3	0	48	2	8
1	1	5	0	1	1	4	0	2	0	49	2	8
0	0	9	1	4	1	4	1	3	0	50	2	8
0	1	7	0	4	0	6	0	4	1	51	2	8
0	6	2	0	2	0	11	0	5	1	52	2	8
0	1	1	0	1	0	5	0	1	0	53	2	8
3	6	2	0	3	2	7	0	4	1	54	2	8
0	0	3	0	2	1	5	0	0	0	55	2	8
0	1	1	0	1	0	3	0	1	0	56	2	8
0	0	1	0	2	0	4	0	4	1	57	2	8
0	0	0	0	0	0	1	0	0	0	58	2	8
0	4	11	0	5	0	7	0	3	1	0	2	9
0	0	4	0	0	0	7	0	2	0	1	2	9
0	0	0	0	0	0	0	0	0	0	2	2	9
0	0	0	0	0	0	1	0	0	0	3	2	9
0	1	2	2	1	0	3	0	2	0	4	2	9
0	3	2	0	1	0	8	0	2	0	5	2	9
1	1	0	0	0	1	2	0	1	0	6	2	9
2	1	2	0	0	1	6	0	4	1	7	2	9
1	1	5	0	0	2	5	1	2	1	8	2	9
0	0	4	0	4	0	9	1	0	0	9	2	9
1	0	4	0	2	0	5	0	2	2	10	2	9
1	1	1	0	2	1	2	0	0	0	11	2	9
