anger	death	family	home	humans	negative_affect	positive_affect	religion	sexual	swear	time	season	episode
attacked:2		brothers:1		men:2,woman:1		peace:2,like:1,honor:1	lord:1			3	1	6
war:1,shit:1	war:1	wife:2			war:1,shit:1	honor:1,loving:1			shit:1	4	1	6
shits:1,piss:1		father:1			shits:1	fun:1,grace:1			shits:1,bloody:1,piss:1	5	1	6
hate:1,damned:1,killing:1	die:1,killing:1	brothers:1,brother:1,mother:1		girl:2,man:1	sad:1,killing:1	loved:1,true:1	hells:1	loved:1	damned:1	6	1	6
										7	1	6
					hurt:1					8	1	6
										9	1	6
war:2,attacked:1	war:2	father:3	house:2	boy:1	war:2		lord:1			10	1	6
		brother:1	house:1			pretty:1				11	1	6
piss:2,cut:1,killed:1	killed:1,dead:1			boy:1	wrong:1,killed:1	kind:1		cock:1	piss:2,cock:1	12	1	6
										13	1	6
killed:2,enemy:1,cut:1	killed:2	brother:1		man:1	killed:2,enemy:1,lost:1,hurt:1	save:1,well:1	lord:1			14	1	6
	alive:1	family:1	family:1	man:2		rich:2,like:1				15	1	6
stupid:1,fuck:1,killed:1	killed:1	father:1			killed:1,hurt:1	well:1,care:1		fuck:1	fuck:1	16	1	6
fighting:2						perfect:1,good:1,like:1				17	1	6
	death:1	father:1				hope:1	pray:1			18	1	6
enemies:1		wives:1		boy:1	weep:1,enemies:1	well:1				19	1	6
						won:2,true:1				20	1	6
				people:2		love:1		love:1		21	1	6
						truly:1				22	1	6
						love:1,wealth:1,hope:1	mormont:1	love:1		23	1	6
savages:1		sister:1			savages:1	honor:1,loyalty:1,care:1,like:1			bloody:1	24	1	6
										25	1	6
		son:1		lady:1,man:1		free:3,rich:1,smart:1				26	1	6
				lady:2,ladies:1,man:1		honest:1	confess:2,lords:1			27	1	6
vile:1,lied:1,cheated:1		uncle:1	bathing:1	girl:1,man:1	vile:1,whored:1,sins:1,lied:1	good:2,convincing:1	confess:1,sins:1	naked:1,whored:1,tits:1	tits:1	28	1	6
murder:1,confronted:1,blamed:1	murder:1	sister:2,husband:1,son:1	bed:1	man:2,boy:1		hope:1	lord:2,confessing:1			29	1	6
	executioner:1					joke:1,trust:1,enjoyed:1,freeze:1				30	1	6
bother:1		son:1	door:2			elegant:1,well:1	lord:2			31	1	6
fight:1	death:1,slaughter:1	husband:2		lady:4,man:2	shameful:1	honor:4,champion:2,agreed:1,love:1	lord:1	love:1		32	1	6
fight:1		brother:1				gladly:1,champion:1,glad:1,happy:1				33	1	6
fucked:1,enemy:1,vicious:1,fuck:1				girl:2,man:1	enemy:1,vicious:1	like:3,grace:2		fucked:1,fuck:1	fucked:1,fuck:1,bloody:1	34	1	6
fought:1,prick:1,mad:1	died:1,slaughtered:1	brother:1		boy:1,girls:1,babies:1,women:1	mad:1,whore:1	grace:2,easy:1,lucky:1,heroic:1		whore:1	prick:1	35	1	6
			homes:1	children:1,women:1		grace:1				36	1	6
cut:1		wife:1	house:2	man:2,men:1		like:1	lord:1			37	1	6
attacks:1,angry:1,mad:1,attacking:1	dead:1	wife:1	homes:1	men:1	mad:1	well:2,sure:1	lord:1			38	1	6
	death:1		house:1	men:1		better:1,shared:1,grand:1	lord:3			39	1	6
enemy:1,wars:1				man:1	enemy:1,wars:1	wins:1,richest:1,wise:1,bold:1,admirable:1	lord:1			40	1	6
attack:3,fight:1										41	1	6
										42	1	6
fight:1				man:1						43	1	6
fight:1						honor:1	mercy:1			44	1	6
			home:1	man:3						45	1	6
		mother:2		lady:1		like:3,important:1,well:1,sure:1,care:1				46	1	6
rude:1		mother:1		lady:1	rude:1	beautiful:1,like:1,care:1				47	1	6
cruel:1,rudeness:1		married:1	room:1	lady:2,ladies:1	rudeness:1	forgive:2	lords:1			48	1	6
				girls:1		popular:1,generous:1,friends:1,like:1				49	1	6
prick:1,war:1,attacked:1	war:1			lady:1,man:1	war:1		lord:2		prick:1	50	1	6
stupid:1,punishment:1	dying:1	father:1	home:1	babies:1		brave:2,please:2,gentle:2,strong:2,love:1,cares:1,good:1,safety:1	hells:1	love:1		51	1	6
idiot:1		sons:1,father:1		girls:1	idiot:1	like:2,beautiful:1				52	1	6
							lord:1			53	1	6
		sister:1			whore:1			whore:1		54	1	6
kill:2	kill:2				kill:2	please:1	sacred:1			55	1	6
cut:1		ma:1		baby:1		promised:1				56	1	6
				men:1		promised:1				57	1	6
						please:2				58	1	6
kill:1	kill:1				kill:1					59	1	6
enemy:1,attacked:1,shit:1,fight:1		wife:1,father:1,brothers:1,son:1	bed:1	man:1	enemy:1,shit:1	grand:1			shit:1,bloody:1	0	1	7
kill:1	die:1,kill:1	sons:1			kill:1	beautiful:1,win:1,please:1,promised:1,original:1	lord:1			1	1	7
										2	1	7
enemy:1				man:1	enemy:1	brave:1				3	1	7
stupid:1,attacking:1	alive:2	brother:1	clean:2	men:1	worrying:1	clever:2,like:1				4	1	7
bothers:1,bother:1		brother:1	home:1	people:2,men:1	lowest:1,vanity:1	giving:1,truth:1,grateful:1,value:1,care:1				5	1	7
	dead:3	family:2,sister:1,brother:1,mother:1	house:2,family:2	children:1		respect:1,honor:1,glory:1				6	1	7
		family:2	family:2	men:1,man:1		blessed:3,blessings:1,determined:1,glorified:1	blessed:3,blessings:1			7	1	7
killed:1	killed:1,died:1	brother:1	home:1	lady:1	worse:1,killed:1	truth:1,agree:1,friend:1	lord:1			8	1	7
hated:2		brother:2,sisters:1,sister:1,brothers:1,son:1	bed:1	girl:1,children:1	whores:1	love:2,shared:1,worshipped:1,thank:1,lover:1	worshipped:1	love:2,lover:1,whores:1,womb:1		9	1	7
	corpse:1	sister:1		girl:1,men:1,children:1		loved:1,happiest:1,truth:1	lord:1	loved:1		10	1	7
	die:1				sad:1	win:1,play:1				11	1	7
ridiculous:1				woman:1,man:1	ridiculous:1	well:1	lord:1			12	1	7
spite:1				men:1		ease:2,better:1,play:1,good:1,like:1,enjoyed:1,winning:1		cock:1	cock:1	13	1	7
stupid:1,killed:1	killed:1			man:1	killed:1,hurt:1	beautiful:1,loved:1,play:1,won:1,love:1,like:1,liked:1	lord:2	ass:1,loved:1,love:1	ass:1	14	1	7
villain:1,kill:1,killed:1	kill:1,killed:1	married:1,brother:1		boy:1	losing:1,villain:1,kill:1,killed:1,hurt:1	good:1,hero:1,impressive:1,challenged:1,win:1,please:1,loves:1,nice:1		loves:1		15	1	7
fuck:1,fight:1						dear:1		fuck:1	fuck:1	16	1	7
attacked:1	death:1			girl:1	low:1	trust:2,lucky:1,like:1	lord:3,mercy:1			17	1	7
rude:1		father:3			rude:1		lord:6			18	1	7
				boy:1,men:1,lady:1	worse:1,lose:1	won:1				19	1	7
				girls:2,man:1		giggle:1				20	1	7
		uncle:1		boy:1						21	1	7
		uncle:1,father:1		man:1						22	1	7
bastard:1	funeral:1,death:1					like:1			bastard:1	23	1	7
damn:1,damned:1			house:1			sweet:1			damn:1,damned:1	24	1	7
	death:1	son:1	house:1				lord:1			25	1	7
hate:1	dead:1	brother:1,son:1		girl:1	worthless:1,worse:1	better:1,well:1				26	1	7
murdered:1	die:1,murdered:1					honor:1				27	1	7
blame:1	dead:1			boy:2,girl:1,man:1		grace:2,sure:1,hope:1				28	1	7
										29	1	7
		brother:1	home:1			funny:1,promise:1				30	1	7
			home:1			enjoy:1,well:1,forgive:1,easier:1				31	1	7
		son:1	house:1	men:1,lady:1		honor:1				32	1	7
					wrong:1	honor:3,like:1,rich:1,kindness:1,hope:1,likes:1	pray:1			33	1	7
						giving:1,sweet:1	lord:1			34	1	7
rapers:1,bastard:1,killers:1	killers:1		houses:1		killers:1	proud:1,friends:1,honor:1,rich:1		rapers:1	bastard:1	35	1	7
	alive:1	uncle:1	house:1			honor:1,happy:1				36	1	7
	death:1		house:2	woman:1,man:1,people:1		carefully:1,love:1,honor:1,glory:1	lord:2	love:1		37	1	7
		father:3,uncle:1	house:3			strengths:1,well:1	lord:3,prayers:1			38	1	7
			kitchens:1							39	1	7
			kitchens:1,bath:1	man:1	wrong:1	certainly:1	lord:3,mormont:1			40	1	7
shits:1,cut:1,revenge:1		sister:1,family:1	maids:1,family:1	woman:1,men:1	shits:1,revenge:1	better:1,like:1	lord:2	cock:2	cock:2,shits:1	41	1	7
battle:1			clean:1	man:1	serious:1	like:1	lord:1			42	1	7
	dies:1	mother:1				won:1,care:1	lord:1			43	1	7
destroyed:1,rebelled:1,war:1,mad:1	war:1	brother:1		men:1,people:1	destroyed:1,mad:1,war:1	good:3,best:2,love:1,succession:1,loyalty:1,inspires:1		love:1	bloody:1	44	1	7
		wife:1	beds:1	children:1			lord:2			45	1	7
bastards:1	dies:1	sons:1,daughter:1,brother:1				peace:1,wise:1,honor:1,sure:1,succeeds:1	lord:1		bastards:1	46	1	7
murder:1,war:1,enemies:1	murder:1,war:1			boy:1,men:1,people:1	lose:1,war:1,enemies:1	peace:3,assure:1,won:1,promised:1,share:1,wisdom:1	lord:2			47	1	7
			household:1	man:1		peace:2,honorable:1,strong:1				48	1	7
	die:1,death:1	father:1,wife:1		children:1		win:1,glory:1				49	1	7
	ghost:1			men:2,boys:1		well:2,good:1,honor:1				50	1	7
poisoner:1	dead:1	son:2,brother:1		man:1		won:1				51	1	7
										52	1	7
										53	1	7
										54	1	7
			gate:1,room:1			good:1	lord:4			55	1	7
			houses:1	men:1		grace:1	lord:2			56	1	7
				man:1		loyal:1,honor:1,accept:1	lord:1			57	1	7
liar:1		son:2	home:1		liar:1	loyalty:1	lord:3			58	1	7
kill:2	kill:2,die:1		apartments:1	men:2,man:2,children:1	kill:2	loyal:1,trust:1,good:1	lord:1			59	1	7
										0	1	8
										1	1	8
		sister:1	room:1,doors:1		low:2	perfectly:1,well:1				2	1	8
lied:2	dead:3			girl:2	lied:2	true:1,truth:1				3	1	8
threaten:1,bastard:1,kill:1	kill:1	father:3		men:2,child:2,girl:1,man:1	kill:1	respect:1	lord:1		bastard:1	4	1	8
	death:1								bloody:1	5	1	8
		father:1								6	1	8
poisoned:1		father:1		girl:1		reward:2,promise:1	lord:2			7	1	8
hate:1	die:1,grieves:1,dead:1,slaughtered:1	daughters:1	household:1	men:2		engaged:1,save:1,hero:1,trusts:1	lord:2			8	1	8
killed:2,kill:1	killed:2,kill:1,dead:1	brother:2,wife:1		children:2,man:1	killed:2,kill:1,wrong:1,sadly:1,lost:1	innocents:1,save:1,trust:1,truth:1	mercy:2,lord:1			9	1	8
	dead:1				doubt:1	party:1,true:1,truly:1	lord:4			10	1	8
stupid:1	dead:1				wrong:1		lord:2			11	1	8
	dead:1	father:1,brothers:1					lord:1			12	1	8
lies:1,stupid:1		father:2,sisters:1,daughter:1,son:1		child:1	lies:1,wrong:1	sure:1,love:1,please:1,gently:1,warm:1,hope:1,innocent:1,dear:1,grace:1,friend:1	lord:1	love:1		13	1	8
		father:2,brother:2,wife:1		girl:1,lady:1	doubt:1	grace:2,good:1,like:1,sweet:1,peace:1,loyalty:1,won:1,promise:1,innocent:1,best:1				14	1	8
		father:3,sister:1,brother:1		child:1	disappoint:1	kissed:1		ass:1,kissed:1	ass:1	15	1	8
stupid:1		father:1				good:2,won:1,grace:1	lord:2			16	1	8
war:2,wars:1	war:2	son:2,family:2,husband:2,brother:1	family:2		war:2,risk:1,wars:1					17	1	8
idiot:1,killed:1,fight:1	killed:1	son:2,sister:1,husband:1	window:1,bath:1	boy:1,men:1,people:1	idiot:1,killed:1	safety:2,love:1,sweet:1,support:1,welcome:1,darling:1		love:1		18	1	8
	die:1			women:2		well:1,honor:1	lord:1			19	1	8
murder:1,shit:1	murder:1				shit:1	treasure:1,friendship:1,interested:1,friend:1,like:1	lord:1		shit:1	20	1	8
kill:1	die:1,kill:1	son:3	bed:1	girl:1,children:1,man:1	kill:1	share:1,like:1		cock:1	cock:1	21	1	8
weapons:1,killing:1,enemies:1,shit:1,fight:1	killing:1	father:1	shower:1,house:1	man:2	weapons:1,enemies:1,shit:1,killing:1	better:1,promises:1,good:1,best:1,rich:1,win:1,courage:1			shit:1	22	1	8
bastard:2	dead:1	son:1					lords:3		bastard:2	23	1	8
bastard:1,stupid:1	ghost:1				wrong:1				bastard:1	24	1	8
										25	1	8
							lord:1			26	1	8
										27	1	8
				men:1		gentle:2,rewards:1				28	1	8
				women:1						29	1	8
										30	1	8
										31	1	8
		mother:1		men:1,lady:1,people:1		great:1,thank:1	temple:1			32	1	8
	corpses:1			boy:1,men:1,man:1					bloody:1	33	1	8
pisses:1,cut:1,insults:1	death:1	father:1	home:1	boy:1,men:1	doubtless:1,insults:1	welcome:1	lord:3		pisses:1	34	1	8
		father:1							bloody:1	35	1	8
		brother:1		men:1	scared:1	won:1				36	1	8
		father:1,mother:1		boy:1,men:1		won:1,please:1,free:1				37	1	8
		brother:1		boy:1		well:1,truths:1,friend:1	pray:1,lord:1			38	1	8
cut:1		brother:1		boy:1,man:1	wrong:1,worse:1	well:1				39	1	8
						hope:1				40	1	8
		mother:1		lady:1			lords:1,lord:1			41	1	8
		son:1		lady:3	devil:1	welcome:1,well:1,forgive:1,free:1	lords:1,devil:1	asses:1	asses:1,bloody:1	42	1	8
battle:1,war:1	war:1			men:2	war:1					43	1	8
mad:1	die:2,dies:1	sisters:1,father:1		children:1	lose:2,mad:1	hope:2,well:1,best:1				44	1	8
cut:1		son:2,father:1		man:1		best:3				45	1	8
	demise:1	son:4,father:2,uncle:1,daughter:1	maid:1,house:1	men:1	disappoint:1		lord:1			46	1	8
war:1	war:1,dead:1	sister:2,brother:1,son:1	house:1		war:1	kind:1,glory:1,braver:1,sweet:1,better:1,dear:1,honor:1,friend:1	lord:2,lords:1			47	1	8
battle:1,war:1	war:1			boy:2	war:1	promises:1,friends:1,like:1,certain:1,strong:1,please:1	lord:2			48	1	8
battle:1,fights:1,enemies:1		father:2,son:1		men:1,man:1	enemies:1,disadvantage:1	great:1,promised:1	lord:3,lords:1			49	1	8
				men:1	seriously:1,worry:1	won:1	lord:1,lords:1			50	1	8
shit:1		father:2	room:1		shit:1	courage:1,honor:1,thank:1	lord:3,mercy:1		shit:1	51	1	8
		grandsons:1,sons:1		boy:2		loyal:1,grace:1,honor:1	lord:2			52	1	8
						grace:2,importance:1,safety:1	lord:1			53	1	8
	death:2,die:1	father:1,brotherhood:1		man:2,woman:1		grace:2,careful:1,pride:1,faithfully:1,determined:1,thanks:1,trust:1,relieves:1	lord:1,faithfully:1,sacred:1			54	1	8
cut:1	die:2,bury:1			boy:1,men:1		gratitude:1,good:1,like:1		naked:1		55	1	8
		father:1	house:1	lady:2,man:1		grace:3,please:1	mercy:1,lord:1			56	1	8
lied:2,punished:1		father:2		babes:1,child:1	lied:2,hurt:1	loved:2,thank:1,faith:1,giving:1,sweet:1,wisdom:1,innocence:1,grace:1,friend:1	lord:3,lords:1,mercy:1,faith:1	loved:2		57	1	8
		father:1				sweet:1,kindness:1,please:1,grace:1,affection:1	confess:2,mercy:1			58	1	8
										59	1	8
										0	1	9
										1	1	9
cut:1				boy:1	wrong:1	better:1,friend:1,love:1,laugh:1,free:1	lord:2	love:1		2	1	9
fighting:1		father:1,son:1		man:2,boy:1,boys:1		play:1,good:1,hero:1,giving:1,freedom:1,peace:1,free:1,loyal:1,true:1	lord:1			3	1	9
battle:1,murdered:1,vile:1	murdered:1,dead:1,grave:1	son:2,brother:1		woman:1,men:1,man:1	shame:1,vile:1	true:2,promise:1,sweetly:1,peace:1,honor:1,best:1	lord:1,confess:1,mercy:1			4	1	9
bastard:1	die:1	daughter:1,brother:1,son:1				precious:2,well:1,honor:1	lord:1		bastard:1	5	1	9
		niece:1,grandfather:1			risk:1	support:1,surprised:1,grand:1	lord:1			6	1	9
		father:2	gates:1	girl:1,men:1		ready:1,secure:1,agree:1	lord:1			7	1	9
bastard:1	die:1,dead:1	father:2,mother:1		boy:1,lady:1		profit:1,pleasure:1,great:1,proud:1,please:1	lord:2		bastard:1	8	1	9
		sons:1				fine:1,honor:1				9	1	9
battlements:1,pissed:1		sons:2,father:1,family:1,daughters:1,son:1	gates:1,family:1	children:1		sure:2,true:1,fine:1	lord:4		pissed:1	10	1	9
rebels:1	corpses:2	father:1,husband:1,son:1		boy:1,men:1,lady:1		good:2,warm:1,engage:1				11	1	9
		father:2,son:1	house:1			ready:1,well:1,grace:1,honor:1	lord:1,mormonts:1			12	1	9
kill:1	kill:1,dead:1			man:3,boy:1	kill:1	safe:1,won:1	lord:1		bloody:1	13	1	9
piss:2						well:3	lord:1		piss:2	14	1	9
war:1	war:1	brother:1			war:1	safe:1				15	1	9
		son:2		men:1		well:2,fine:2,good:1,won:1,happy:1	lord:1			16	1	9
fighting:1		daughters:2								17	1	9
						kind:1				18	1	9
	death:1	father:2,wives:1,brother:1,son:1		newborn:1,woman:1,children:1,men:1,man:1		love:3,honor:2,smile:1,strong:1,loves:1	lord:2	love:3,loves:1		19	1	9
bastard:1,cruel:1		father:1,brother:1		boy:1,human:1,man:1	hurts:1	easy:2,honor:1			bastard:1	20	1	9
killed:1,mad:1	death:1,killed:1	son:3,brother:2,father:1,family:1	house:1,family:1	children:2	ruin:1,killed:1,mad:1					21	1	9
										22	1	9
										23	1	9
interrupt:1,savages:1				boy:1	interrupt:1,savages:1	certain:1,courage:1,hope:1	lord:1			24	1	9
battle:2,ferocious:2,lies:1,killed:1,war:1	killed:1,dead:1,war:1	brother:2		man:1	lies:1,killed:1,war:1	great:1,good:1,surely:1,likes:1		cock:1	cock:1	25	1	9
cunt:1						well:2,pretty:1	lords:1		cunt:1	26	1	9
fuck:1	died:1	mother:3,mothers:1	bed:1	man:1		like:2,jokes:1,laugh:1,giving:1,share:1,well:1		fuck:1	fuck:1	27	1	9
				women:1	hurt:1	pleasure:1,safety:1,accept:1				28	1	9
	die:1					strong:2				29	1	9
fighting:1,fight:1	dies:2	son:1		boy:1,men:1		won:4,honor:2,wins:1,good:1,strength:1		breast:1		30	1	9
										31	1	9
	death:1		cleaner:1			save:2,ease:1,free:1				32	1	9
kill:3	death:3,kill:3				kill:3,witch:1	save:1				33	1	9
	dead:1			lady:1						34	1	9
						save:1,safe:1				35	1	9
				baby:2	witch:1,hurt:1					36	1	9
damn:1				woman:1	losing:1	win:1,play:1,like:1,pretty:1			damn:1	37	1	9
lying:2,killed:1	killed:1	father:1,mother:1		woman:1,man:1	lying:2,wrong:1,killed:1	good:2,play:1,fine:1,great:1,like:1				38	1	9
lying:1		father:1,family:1,mother:1	family:1	woman:1	whore:1,lying:1	fun:2,loved:1,play:1,love:1,beauty:1		loved:1,love:1,whore:1		39	1	9
offended:1,shit:1		sisters:1,father:1,mother:1		girl:1,lady:1	lowborn:1,shit:1	dear:1,sure:1			shit:1	40	1	9
		married:2,brother:1		lady:1	unpleasant:1,scream:1	fine:2,pleasant:1,love:1,playing:1,care:1	lord:1,lordship:1	love:1		41	1	9
rapers:1,hell:1		brother:1	bed:1	men:2,girls:1	scared:2,embarrassed:1	easily:1,good:1,laugh:1,hope:1,handsome:1	hell:1	rapers:1	hell:1	42	1	9
lies:1,rapers:1		father:3,wife:2,brother:1		man:2,girl:1,woman:1	lies:1,whore:1	love:1,kissed:1,well:1,truth:1	confessed:1	rapers:1,kissed:1,love:1,whore:1		43	1	9
stupid:2,killed:1,raped:1	killed:1		bed:1	man:2,girl:1	whores:1,killed:1,whore:1	kind:1,love:1		whores:1,love:1,whore:1,raped:1		44	1	9
war:1	die:1,war:1,dead:1				weep:1,war:1					45	1	9
		brothers:1		men:1	low:2	lucky:2				46	1	9
battle:1,shit:1				man:6	shit:1				shit:1	47	1	9
	alive:2			boy:1	wrong:1	good:2,win:1,won:1,nice:1				48	1	9
				lady:2,men:1						49	1	9
fight:2,weapons:1,cut:1,kill:1,war:1	kill:1,alive:1,dead:1,war:1	father:1,daughters:1,husband:1		boy:1,men:1,lady:1	lost:2,weapons:1,kill:1,war:1	save:1				50	1	9
	graves:1,dead:1	sisters:1,father:1		men:1,man:1		free:2,win:1,won:1,pretty:1	sacrifice:1			51	1	9
piss:2,war:1	war:1				war:1	nice:1			piss:2	52	1	9
										53	1	9
										54	1	9
murder:1	murder:1	son:1		men:1,children:1		faith:1,trust:1,blessed:1,friend:1	lord:1,confess:1,blessed:1,faith:1			55	1	9
				men:1,man:1	sin:1	grace:2,true:1,beloved:1	lord:1,confessed:1,sin:1,merciful:1			56	1	9
		daddy:1,father:1,mother:1,son:1		lady:1,women:1			lord:1,mercy:1			57	1	9
		daddy:1								58	1	9
										59	1	9
										0	1	10
						original:1				1	1	10
				boy:3		bright:1				2	1	10
				boy:5		smart:1				3	1	10
war:1,mad:1,killed:1	crypts:1,alive:1,war:1,died:1,killed:1	father:3,sister:1,grandfather:1		boy:1	scared:1,war:1,mad:1,killed:1	win:1,like:1	lord:2			4	1	10
		father:2				like:1				5	1	10
				lady:7						6	1	10
					ruined:1					7	1	10
kill:3	kill:3	sisters:1		boy:1,girls:1	kill:3	great:1,good:1				8	1	10
battle:1,ugly:1			bed:1		worst:1,lost:1	brave:1				9	1	10
cut:1				man:1		grace:5,please:2,better:2,funny:1,good:1,thank:1,won:1,amusing:1				10	1	10
		mother:1,son:1		child:1		grace:3,please:2,nice:1,thank:1	lord:1			11	1	10
	death:1	mother:2,father:1	home:1,clean:1			please:2,won:1,well:1,promised:1	merciful:1			12	1	10
kill:1	kill:1	brother:1,mother:1		lady:1	kill:1	please:1,pleases:1,well:1,grace:1				13	1	10
				girl:2		save:1				14	1	10
	death:1	father:1,brother:1					lord:2,lords:2			15	1	10
	dead:1	brother:1			wrong:1	peace:1				16	1	10
				lady:1						17	1	10
violent:1,kill:1	kill:1		bed:1	woman:1,lady:1	violent:1,lonely:1,kill:1	lovely:1,like:1,best:1				18	1	10
	death:1	sister:1,husband:1		men:2,lady:1		like:2,stronger:1	hells:1,prayed:1			19	1	10
kill:1,war:1	kill:1,war:1	son:1	window:1		kill:1,war:1	hoped:1				20	1	10
war:1,killed:1	war:1,killed:1	son:1	bed:1	boy:1,men:1	war:1,killed:1	exciting:1,hoped:1				21	1	10
		sisters:1,brothers:1,son:1			weak:1	peace:2,true:1,easier:1,winning:1				22	1	10
stupidity:1	alive:1	brothers:1				peace:1				23	1	10
		uncle:1,mother:1		boy:1	wrong:2					24	1	10
		son:1			whore:1	gently:2		whore:1		25	1	10
	die:1	son:2		women:2,boy:1,child:1		like:2				26	1	10
	death:1,graveworms:1	son:1		lady:1						27	1	10
						like:2,strong:1,warmth:1				28	1	10
angered:1				woman:1,child:1	wrong:1	innocent:2,great:1	temple:1			29	1	10
raped:1			house:1,baker:1	boy:1,girl:1,men:1,women:1				raped:1		30	1	10
		brother:1		people:1		better:1,won:1				31	1	10
		father:2		man:1	whore:2	funny:2		whore:2,tits:1	tits:1	32	1	10
cunt:1		father:1		ladies:1,lady:1,girl:1		great:1,like:1,certainly:1,richest:1			cunt:1	33	1	10
kill:2	kill:2,dead:2,ghost:1	father:1,brother:1,brothers:1			kill:2	lucky:1				34	1	10
hell:1	die:1,death:1			men:1		honor:1,care:1	hell:1		hell:1	35	1	10
										36	1	10
										37	1	10
										38	1	10
	alive:1			men:1,man:1		truly:1				39	1	10
battle:1,enemies:1				man:3	worst:1,enemies:1	great:1,good:1,charmer:1,winning:1				40	1	10
defense:1		son:1		man:1	defense:1	true:2,bless:1,strong:1	bless:1			41	1	10
						dear:1				42	1	10
				men:2,man:2,ladies:1		better:1,great:1,friend:1	lords:1,morals:1			43	1	10
despised:1			house:1	woman:1,men:1,man:1	despised:1	admire:2,flattered:1,good:1,talent:1,like:1	lord:1			44	1	10
shits:1		father:1		boy:1,women:1,men:1,boys:1	shits:1	admiration:1,sure:1,talent:1,useful:1,respect:1,playing:1,agree:1	lords:1,lordlings:1,lord:1		shits:1	45	1	10
rape:1,piss:1				boy:1,girl:1		like:3		rape:1	piss:1	46	1	10
killed:2,killing:2,liar:1	killed:2,killing:2,death:1,dead:1			boy:2,boys:2	killed:2,killing:2,liar:1	better:2,like:2,good:1				47	1	10
rapers:1,murderers:1	murderers:1	sons:1			whores:1	care:1		rapers:1,whores:1		48	1	10
killed:1	ghosts:1,killed:1	father:1		man:1	killed:1	honor:3,friends:1				49	1	10
war:1	corpses:1,war:1,dead:1	brother:1		men:2	war:1,worse:1	stronghold:1,good:1,wise:1,important:1				50	1	10
bastard:1,war:1	alive:1,dead:1,war:1	brother:1		boy:1	war:1	play:1,good:1	lord:1		bastard:1	51	1	10
				woman:1		free:1,wealthy:1				52	1	10
	die:1					won:1				53	1	10
		sisters:1,husbands:1,brothers:1,wives:1		woman:1		free:1				54	1	10
	die:1	daughter:1	house:1		screaming:1,scream:1,screams:1					55	1	10
										56	1	10
										57	1	10
										58	1	10
										59	1	10
										0	2	1
										1	2	1
						well:4,grace:2,like:1				2	2	1
			house:2			grace:4,sure:1,honored:1,like:1,please:1,freerider:1	lord:1			3	2	1
stupid:1,kill:1,killed:1	kill:1,killed:1			man:2,girl:1	kill:1,killed:1	kind:1,clever:1,luck:1				4	2	1
battlefield:1	death:1	nephew:1		lady:2		thank:2,beautiful:1,better:1,beloved:1,fine:1,grace:1	mercy:1			5	2	1
	dead:2,death:1	father:4,brother:1,mother:1		lady:1	loss:2,lost:1	beloved:2,enjoy:1,better:1,like:1,well:1,excitement:1,loyal:1,surely:1,dear:1,grace:1,glad:1	confessed:1			6	2	1
war:1	drowning:1,war:1		house:1		war:1,worse:1	grace:2,great:1	lord:1			7	2	1
interruption:1,fought:1,war:1,pissed:1	war:1	sister:1	gates:1		interruption:1,war:1	grace:3,thankful:1,adventures:1,generosity:1,agrees:1,forgive:1	lord:1		pissed:1	8	2	1
